index,galaxyID,redshift,lum_disk_g_abs,lum_disk_r_abs,lum_disk_i_abs,lum_disk_z_abs,lum_bulge_g_abs,lum_bulge_r_abs,lum_bulge_i_abs,lum_bulge_z_abs,lum_disk_g,lum_disk_r,lum_disk_i,lum_disk_z,lum_bulge_g,lum_bulge_r,lum_bulge_i,lum_bulge_z,mag_g,mag_r,mag_i,mag_z,lum_g_abs,lum_r_abs,lum_i_abs,lum_z_abs,mag_g_,mag_r_,mag_i_,mag_z_,mag_bulge_g,mag_bulge_r,mag_bulge_i,mag_bulge_z,mag_disk_g,mag_disk_r,mag_disk_i,mag_disk_z,adu_bulge_g,adu_bulge_r,adu_bulge_i,adu_bulge_z,adu_disk_g,adu_disk_r,adu_disk_i,adu_disk_z,hlr_disk,hlr_bulge,sersic_disk,sersic_bulge,axisratio_disk,axisratio_bulge,beta,lum_bulge,lum_disk,bt_flux_ratio,bd_flux_ratio,sed_bulge_orig_g,sed_bulge_orig_r,sed_bulge_orig_i,sed_bulge_orig_z,sed_disk_orig_g,sed_disk_orig_r,sed_disk_orig_i,sed_disk_orig_z,histID,angledist
23,1250001820,0.085803011658057,71531420.0,102761850.0,121788470.0,133684210.0,13307098.0,25250306.0,33915704.0,39619250.0,4.7875794644936966e-08,6.877823875141448e-08,8.151270342563153e-08,8.947448871593589e-08,8.906405713633393e-09,1.6899964318062772e-08,2.2699692436128883e-08,2.651705977245993e-08,18.07969,17.633047,17.420425,17.304155,84838520.0,128012150.0,155704180.0,173303460.0,18.02509166723352,17.578446645794923,17.36582495695215,17.24955536848169,20.036365766583497,19.340908308087403,19.02057268148523,18.851809282361085,18.210332174359376,17.8169939709292,17.632558126507814,17.53137328153711,9670.606083502942,18350.025696975103,24647.389452273765,28792.295244963872,51983.69312686557,74679.67368662795,88506.82251143464,97151.76328951024,1.3690928423755686,0.8102785189493638,1.0,4.0,0.2609112,0.58248055,25.812687,7.502312224028497e-08,2.876412255379188e-07,0.2068665494689519,0.26082161627069,0.1187155476636091,0.225263373510155,0.3025692818050408,0.353451797021195,0.1664426489771581,0.2391111897882505,0.2833832901291327,0.3110628711054587,38,0.12578296172694475
24,1250001856,0.0933637899056314,17272862.0,26714152.0,33386534.0,39565476.0,4452462.0,9370129.0,13128655.0,16458265.0,9.660270393966957e-09,1.4940543686743818e-08,1.8672236267384736e-08,2.2127960454499362e-08,2.4901483614103796e-09,5.2404740688539275e-09,7.342521742987106e-09,9.204687738855896e-09,19.721058,19.170177,18.894485,18.692543,21725324.0,36084280.0,46515188.0,56023740.0,19.691610705061624,19.14073027293272,18.86503852526732,18.66309560458249,21.412525545759863,20.60466207186765,20.238474976225564,19.993065964384744,19.940615069075296,19.46717179934568,19.2250970713336,19.04073513667173,2722.63724771476,5729.7433766656495,8028.048906213714,10064.069198819998,10562.189921123205,16335.456679444032,20415.554092022005,24193.903569427148,1.2484610085622578,0.632891979152895,1.0,4.0,0.9884005,0.9900091,93.4521,2.4277831912107312e-08,6.540101080259487e-08,0.2707197280560706,0.3712148464598671,0.1025687949683445,0.215854269280907,0.3024373896847328,0.3791395460660156,0.1477082596216065,0.2284452271985121,0.2855038573120695,0.3383426558678117,40,0.114878207610363
28,1250001867,0.0926004607714989,53051936.0,74768360.0,89512540.0,103280860.0,9303596.0,18121186.0,24604122.0,30227530.0,3.0194188747717235e-08,4.255396033719936e-08,5.094552247987572e-08,5.878168170021972e-08,5.295085654655221e-09,1.0313564061575411e-08,1.400328744810358e-08,1.7203816566935004e-08,18.571018,18.138288,17.914833,17.744436,62355532.0,92889544.0,114116664.0,133508390.0,18.52860334179637,18.09587362072703,17.87241819164988,17.702020433165995,20.59416415951487,19.870324161269632,19.53827145359752,19.31478503010508,18.704037692763773,18.331496741988627,18.136081721999613,17.980741288878885,5785.412587909266,11268.60966321238,15299.999568205336,18796.8894820504,32990.19806078628,46494.47018633213,55663.0899665883,64224.90705675817,0.7065832665295336,0.4634559438691668,1.0,4.0,0.755754,0.9760678,160.092,4.681575373126922e-08,1.8247535326501205e-07,0.204176055253763,0.2565592993000675,0.1131047803590838,0.2203012493134006,0.2991148970554771,0.3674790732720384,0.1654700157417891,0.2332038352562457,0.2791911814544731,0.3221349675474919,45,0.13381336722378342
29,1250001899,0.0929617139048204,92211560.0,127064220.0,149610420.0,171296060.0,51879330.0,104957880.0,144562260.0,178853170.0,5.2048080481885616e-08,7.172039245120241e-08,8.444640789157377e-08,9.668669900778017e-08,2.9282873202895563e-08,5.9242640476874084e-08,8.159701631138755e-08,1.0095224948565738e-07,17.663177,17.145947,16.888264,16.699135,144090880.0,232022110.0,294172670.0,350149250.0,17.627849005323316,17.110616587263014,16.852933786970045,16.66380586491194,18.736953161817457,17.971901320081617,17.624301336866285,17.39319743977156,18.11247529850569,17.764381788831617,17.58703412876692,17.440070532422926,32005.06660058711,64749.95515512306,89182.46360171918,110336.96253322164,56886.58729168953,78387.5849556222,92296.73720533156,105674.88576589985,1.4588529953112988,0.9299960628308708,1.0,4.0,0.72190136,0.82998306,15.010003,2.7107477947681457e-07,3.049015798324419e-07,0.4706352528112487,0.8890568227465667,0.1080250653691186,0.218547213963659,0.301013010864287,0.3724147098029352,0.1707045913494068,0.2352245282021202,0.2769629460584887,0.3171079343899841,47,0.16180658510962767
30,1250001904,0.0958274756573744,28575662.0,39194284.0,46287936.0,53156310.0,6070989.5,12075142.0,16525930.0,20452314.0,1.5118051778584946e-08,2.0735869776911162e-08,2.4488789533922613e-08,2.812252819939864e-08,3.2118777316239312e-09,6.3883953948613615e-09,8.743099927419166e-09,1.0820366475885236e-08,19.278427,18.852934,18.63244,18.460258,34646652.0,51269424.0,62813864.0,73608620.0,19.242742200763125,18.817249675662417,18.596756597430605,18.424574275882144,21.133747239978213,20.38716568556537,20.04648103323688,19.815039773852725,19.45190443602313,19.108839174182314,18.92822637167682,18.77800836172809,3519.66317248056,7000.575210118569,9580.92822545316,11857.253106106851,16566.78459887932,22722.929985991424,26835.485160299697,30817.44682660117,1.127756476006684,0.6052994451910382,1.0,4.0,0.4312729,0.6889132,130.11166,2.9163739529789696e-08,8.846523928881736e-08,0.247929887878755,0.3296631652252106,0.1101325786431541,0.2190526087564014,0.2997935539725183,0.371021258627926,0.1708926379126041,0.2343956018280197,0.2768181611426506,0.3178935991167255,48,0.15606692887684578
31,1250001921,0.0905515716914866,21572636.0,26913448.0,30348028.0,33828124.0,4821028.0,9027002.0,12089538.0,14699884.0,1.2876986133025053e-08,1.6064986517150696e-08,1.811513059414764e-08,2.0192445767118048e-08,2.8777340044197792e-09,5.3883346386196185e-09,7.216402262438735e-09,8.774551002492016e-09,19.446102,19.110893,18.930475,18.78487,26393664.0,35940450.0,42437570.0,48528010.0,19.412357634119903,19.07714826446048,18.89673096518985,18.75112635474673,21.258257454447666,20.577248161845123,20.260082310252105,20.04782182555667,19.63134867530337,19.391183680109894,19.26078063827029,19.14291245322696,3138.318509291138,5876.25637378805,7869.861255873996,9569.10389252037,14043.020501553354,17519.694462729014,19755.48720854417,22020.89766658448,1.7512656246797866,0.8165980079660116,1.0,4.0,0.5254348,0.9083615,44.162674,2.4257021907970145e-08,6.724954901144143e-08,0.265085027930212,0.3607017278559223,0.1186351053793658,0.2221349719847201,0.2974974709059995,0.3617324517299146,0.1914806771872444,0.2388861398775209,0.2693718255582945,0.30026135737694,50,0.18823945737967032
32,1250001927,0.0872829581717204,10145682.0,13128827.0,14634863.0,15465131.0,26179568.0,45822500.0,59254310.0,67834830.0,6.548382696410404e-09,8.473810182801374e-09,9.445859504232776e-09,9.981744001223244e-09,1.6897221461646658e-08,2.9575465446735054e-08,3.824483368732999e-08,4.3783006027415615e-08,19.035248,18.509537,18.264318,18.134157,36325250.0,58951330.0,73889176.0,83299960.0,18.98398952940668,18.458277754580628,18.21305947760309,18.082899622714173,19.339605145251404,18.731814198290955,18.452711872851506,18.305879406726014,20.36880808333124,20.088946394717347,19.97104006270136,19.911127857958924,18372.063672761546,32156.91077992702,41582.94567393525,47604.52513198014,7119.947095951295,9213.432153699549,10270.3199875879,10852.976354688652,1.6693151098736203,0.8439132543712466,1.0,4.0,0.9938779,0.9834145,132.55603,1.285005266231273e-07,3.444979638466779e-08,0.78858712429174,3.730081301948629,0.1314953557453907,0.2301583805715007,0.297623845188507,0.3407224184946015,0.1900848642714511,0.2459757041461846,0.2741919784734271,0.2897474531089371,53,0.1565321814858247
33,1250001928,0.0873936092963603,7362144.0,10835063.0,13345782.0,15666954.0,2697613.0,5696275.5,8025507.5,10035042.0,4.739019888463393e-09,6.9745415519330564e-09,8.590693850559291e-09,1.0084835033789867e-08,1.7364564218059011e-09,3.666698377940012e-09,5.166027482728694e-09,6.459567109858742e-09,20.429302,19.89,19.611193,19.410852,10059757.0,16531338.0,21371290.0,25701996.0,20.38085420437456,19.841552570539715,19.562745884138348,19.362405136305096,21.80987317867876,20.99834521122575,20.626141622740032,20.38352449246049,20.71981151409745,20.30024369068742,20.07396300144792,19.89986141033769,1888.2118921166448,3987.143949974874,5617.503489968339,7024.092190648385,5153.1809703409735,7584.073333572391,9341.46088021026,10966.181659086247,0.904811944419076,0.464649315701201,1.0,4.0,0.41773716,0.9720568,59.828102,1.7028749392333352e-08,3.0389090324745607e-08,0.3591211555384277,0.5603573710811309,0.1019720708239171,0.2153239935356121,0.303370859025003,0.3793330766154675,0.1559448345319879,0.2295081558147088,0.2826899694840403,0.3318570401692629,54,0.13658893542573028
35,1250001932,0.0949415936615367,11357678.0,14229975.0,16060646.0,17928258.0,1963715.4,3638949.5,4838445.5,5841306.5,6.129086576023545e-09,7.679100286210447e-09,8.667008481763632e-09,9.674851505526666e-09,1.0597044014921794e-09,1.963732023960693e-09,2.6110311268063637e-09,3.152217505184525e-09,20.288897,19.970024,19.799952,19.660217,13321393.0,17868924.0,20899092.0,23769564.0,20.25988244891841,19.94101071239192,19.77093839526851,19.63120365024288,22.338561056859085,21.66881704211909,21.359492777592727,21.15498208881099,20.433032749898025,20.18824720264156,20.056849955327102,19.937411783940384,1160.3141199978045,2150.1719062679126,2858.9258332604327,3451.494331551428,6710.994765023269,8408.162934991742,9489.864640376776,10593.39793032069,0.501888151051926,0.2940494726374649,1.0,4.0,0.90316904,0.999336,149.0683,8.786685057443761e-09,3.215004684952429e-08,0.2146406087670162,0.2733024069677938,0.1206034127090729,0.2234895407526144,0.2971576457020024,0.3587494008363101,0.1906401523933468,0.2388518422975343,0.2695798915926273,0.3009281137164915,56,0.17984543212032086
36,1250001940,0.0872914933439013,3733325.5,3617041.5,3527139.5,3450068.2,15282538.0,25964056.0,33392088.0,38256704.0,2.409120202272853e-09,2.334082075368528e-09,2.276068135615568e-09,2.226333877679394e-09,9.861843605038464e-09,1.675464154814971e-08,2.1547961134649307e-08,2.468710535955116e-08,19.685001,19.205256,18.96466,18.832275,19015864.0,29581098.0,36919228.0,41706772.0,19.68693809059593,19.20719222572777,18.96659688499901,18.83421258476708,19.92423967865441,19.348797364506456,19.07561974075768,18.927959962162703,21.454488797459337,21.488844914707872,21.516172452244493,21.5401597454879,10722.699335416764,18217.176001621287,23428.91105865417,26842.07065106081,2619.4160305103933,2537.827120240137,2474.7482117406225,2420.672864438264,1.278794228400663,0.6383078376737812,1.0,4.0,0.6642998,0.84276825,112.07775,7.285155164738864e-08,9.245604290936346e-09,0.8873821609864043,7.879588461192239,0.1353690609494081,0.2299833214892356,0.2957790375229193,0.3388685800384368,0.2605693347931997,0.2524531868319763,0.2461783419674143,0.2407991364074096,58,0.32707497322270895
37,1250001959,0.0901131251009297,17223884.0,25129952.0,30754856.0,35131036.0,2435372.2,4812327.5,6595066.5,8002174.0,1.0387879344481e-08,1.5156101253353374e-08,1.854853134522659e-08,2.1187844451741812e-08,1.468794989798489e-09,2.9023579916676526e-09,3.977543873333159e-09,4.8261832901998886e-09,19.752588,19.295794,19.05578,18.899475,19659256.0,29942280.0,37349924.0,43133210.0,19.721413584769927,19.26461908441897,19.02460667711612,18.868301840842925,21.988918515266143,21.249443026603423,20.90728375536319,20.69731208902713,19.86500355821964,19.454852076591216,19.235547514976226,19.09110400301333,1601.1521169662285,3163.900297753763,4335.9722877184295,5261.083133411118,11323.966520922926,16521.86880957608,20219.99267892407,23097.150212460947,1.047458009253314,0.5465303296115772,1.0,4.0,0.50229925,0.95967245,116.67815,1.3174880144999191e-08,6.528035639480279e-08,0.1679286268968841,0.2018199377641126,0.1114844795253215,0.2202949827361892,0.3019036159090328,0.3663169218294563,0.1591272147943996,0.2321694400993363,0.2841364032837234,0.3245669418225405,61,0.12159837095765108
40,1250001988,0.0914834254550649,10114962.0,15179075.0,18309446.0,20239874.0,5458729.0,10477563.0,14137465.0,16679417.0,5.907604173245861e-09,8.865279466782814e-09,1.0693560966214829e-08,1.1821020025810312e-08,3.188149420607412e-09,6.119379853813025e-09,8.256931804413535e-09,9.741548984602649e-09,19.923824,19.381804,19.12687,18.986668,15573691.0,25656638.0,32446912.0,36919292.0,20.007860806856858,19.46584000912737,19.21090617505144,19.07070532170366,21.14611044255327,20.438188460741745,20.1129104169948,19.9333871873958,20.476428416643845,20.03572597828936,19.832151082430588,19.72332015362809,3479.812332935472,6679.202578479023,9012.304008885152,10632.738304324548,6448.053517155616,9676.306329878398,11671.84649041924,12902.442685524737,0.8564664602797709,0.4610050035011724,1.0,4.0,0.13782445,0.60790277,17.240534,2.7306010063436623e-08,3.728746463205381e-08,0.4227363552148864,0.7323107262798125,0.11675632974092,0.2241038033224767,0.3023851397466504,0.3567547271899529,0.1584340923335101,0.2377549762011822,0.286787074524991,0.3170238569403167,64,0.11229196386331237
42,1250002019,0.0860966780197725,28001234.0,39203350.0,47064950.0,54293004.0,5517878.0,11000947.0,15124519.0,18677798.0,1.860575791760388e-08,2.604913987337185e-08,3.1272874050500016e-08,3.607564078009621e-08,3.666420491139926e-09,7.309712173839167e-09,1.004966883869186e-08,1.2410688630974768e-08,19.07872,18.640099,18.407658,18.234077,33519112.0,50204300.0,62189470.0,72970800.0,19.04092230445247,18.602301260293533,18.369861027062942,18.19628038054805,20.99972285872798,20.2505783045898,19.90494885093074,19.6758393252502,19.23621096259456,18.87084521895748,18.672409435571243,18.51729311591487,3982.088029848698,7939.052578111683,10914.917554510195,13479.204736827896,20207.64086812533,28291.886844247383,33965.36029081327,39181.65295707435,1.1968555373582688,0.6464159790964353,1.0,4.0,0.71278983,0.98805445,4.983563,3.343649013464572e-08,1.1200341262157193e-07,0.229899013276233,0.2985309949023704,0.109653289331567,0.2186147626172093,0.3005600588594678,0.3711718891917559,0.166117677564928,0.2325745279801241,0.2792135314551124,0.3220942629998355,67,0.14401148799269814
44,1250002047,0.0914026629332869,13952999.0,19677856.0,23440602.0,25796562.0,1871690.8,3718089.8,5103140.5,6110172.0,8.164531705588363e-09,1.1514405334555344e-08,1.3716158310551036e-08,1.5094737464530447e-08,1.0952110642036274e-09,2.1756227266118193e-09,2.986078766197767e-09,3.575338640254078e-09,20.018034,19.59352,19.377592,19.256664,15824690.0,23395946.0,28543742.0,31906734.0,19.98854039296632,19.56402657613281,19.348100405783697,19.2271721182776,22.30629323110108,21.561079007239385,21.217284184546514,21.021743994803472,20.125209075064703,19.751933795065924,19.56195591077332,19.45797322377686,1195.3159304545711,2374.479350404561,3259.0147510134807,3902.136003758457,8910.793306965556,12566.851466273934,14969.856446374955,16474.441878950878,0.6832936156825908,0.384968763612103,1.0,4.0,0.9901363,0.998754,66.644684,9.832251197267292e-09,4.848983281522519e-08,0.1685853886010184,0.2027693128282355,0.1113896134120552,0.2212739997499131,0.3037024639013407,0.3636339229366908,0.1683761552437616,0.237460129588753,0.2828667197365392,0.3112969954309461,72,0.15008429023135797
45,1250002050,0.0871737625664572,72987900.0,107063040.0,131142664.0,151945840.0,9817423.0,19489048.0,26773196.0,32654840.0,4.723438824817904e-08,6.928623677685444e-08,8.486945471240715e-08,9.833230489103648e-08,6.353380915733295e-09,1.2612408693561078e-08,1.7326371946454367e-08,2.113269899978455e-08,18.11026,17.649734,17.409344,17.239822,82805330.0,126552090.0,157915860.0,184600670.0,18.086588097531767,17.62606115432498,17.385670853574247,17.216150475461454,20.40173978896853,19.65725751014468,19.3124839791846,19.09686536880252,18.223607254941435,17.807635975797147,17.58737297149417,17.42751093002078,6907.232653439437,13711.879750253196,18836.76884286418,22974.9117820761,51351.96870684119,75326.1220643248,92267.9372091396,106904.41171856376,1.843158455442352,1.0088804631326471,1.0,4.0,0.6284723,0.96000123,49.74043,5.7424860555533296e-08,2.997223846284771e-07,0.1607876340357789,0.1915933981440306,0.1106382334479003,0.2196332784682785,0.3017224021842072,0.3680060858996138,0.1575936762715357,0.2311677778736051,0.2831603888409906,0.3280781570138685,73,0.11861718936124029
50,1250002070,0.0899015230111264,8855695.0,11968192.0,14108782.0,16162988.0,2686717.8,5497036.5,7637364.0,9494642.0,5.367725562141906e-09,7.254311735242637e-09,8.551793237685778e-09,9.796914190791416e-09,1.628507311351022e-09,3.331933392052921e-09,4.629255457368145e-09,5.755012311147973e-09,20.320742,19.871048,19.633026,19.453442,11542413.0,17465228.0,21746146.0,25657630.0,20.29437170859537,19.844677313530063,19.6066568934556,19.427071675026035,21.877057417595005,21.09979139205179,20.742753609382724,20.50641642447672,20.582055910789585,20.25504098769388,20.0763891780015,19.92880807753763,1774.9128473098162,3631.4782148178106,5045.434310937582,6272.395437020915,5850.293246561558,7906.48779605981,9320.6098395144,10677.676746354558,1.5349337812510735,0.6888872506486199,1.0,4.0,0.8411729,0.99794793,97.249565,1.534470847192006e-08,3.0970744725861745e-08,0.3313086111107074,0.495458074448364,0.1061282834916526,0.2171388584290708,0.3016842678790008,0.3750485902002757,0.1733159983843056,0.2342311348055628,0.2761247567949623,0.316328110015169,78,0.17229045690546668
51,1250002073,0.093557355210134,32032818.0,41958812.0,48385732.0,53891010.0,15862886.0,32376284.0,44879916.0,55133644.0,1.7836227877425076e-08,2.3363130496857245e-08,2.6941709716385203e-08,3.0007110485388724e-08,8.832630523638304e-09,1.8027472964416068e-08,2.4989634568132232e-08,3.069902296847516e-08,18.877651,18.400408,18.154087,17.98458,47895704.0,74335096.0,93265650.0,109024660.0,18.83788540790698,18.360641746026488,18.1143219752135,17.94481351802966,20.037670878869505,19.263058452111693,18.908496646386595,18.685084132653685,19.274638442498656,18.981568364602538,18.826833514672728,18.70983555744312,9658.988487898005,19714.08474635136,27327.59051433603,33571.15992662638,19504.940193252954,25548.92633757245,29462.296385888003,32814.4989268266,1.4262043158277808,0.7606895164966586,1.0,4.0,0.6453268,0.9163032,109.310524,8.254876102466176e-08,9.814817857605625e-08,0.4568354129686308,0.8410627692467271,0.1069989293962864,0.2183858034959002,0.3027255837065808,0.3718896834012323,0.1817275684155013,0.2380393999136621,0.2745002768066064,0.3057327548642302,79,0.19431678321203016
53,1250002082,0.0779499361030546,58420880.0,73609870.0,83761700.0,92056136.0,19818430.0,39340228.0,54125500.0,65689668.0,4.7910847101563015e-08,6.036730926562147e-08,6.869279943508398e-08,7.549505398826675e-08,1.6253054611551724e-08,3.2262843746225606e-08,4.438821620276392e-08,5.3871965043780135e-08,17.918348,17.519693,17.303102,17.157015,78239310.0,112950100.0,137887200.0,157745810.0,17.900276653135855,17.501621715391714,17.2850303572069,17.138944141234,19.391166440809805,18.64674734290941,18.300334684218008,18.090095989073355,18.21741866287096,17.96649860557421,17.826225034559805,17.723707429731924,17519.972642333603,34777.716495862915,47848.25746749085,58071.3074871203,51645.505767360286,65072.95934952195,74047.42937359966,81379.87681172468,1.3742276570625098,0.8137808094191996,1.0,4.0,0.46876782,0.8703618,53.07997,1.467760796043214e-07,2.524660097905352e-07,0.3676367885630354,0.5813695114046581,0.1107336411745376,0.2198098854342578,0.3024212355463067,0.3670352378448979,0.1897714798956405,0.2391106760106925,0.2720873780962522,0.2990304659974147,82,0.20471601149660756
54,1250002088,0.0877649314853934,71573820.0,107024104.0,132769410.0,156377840.0,11290725.0,22890380.0,31728250.0,38889000.0,4.56590770655288e-08,6.827387269270724e-08,8.469756506048816e-08,9.975808891710152e-08,7.202690564900791e-09,1.460245715512966e-08,2.024039827604813e-08,2.480845448950313e-08,18.101025,17.6128,17.356546,17.170376,82864550.0,129914480.0,164497660.0,195266850.0,18.100808017705308,17.612585180257188,17.356330507253038,17.17015897557579,20.26492511555992,19.49759756848656,19.143114440892564,18.92216359898888,18.25984393880211,17.823025339101182,17.588984125111924,17.41129314229332,7834.836786481158,15884.040020102384,22016.8013345495,26985.754208509938,49666.370560628864,74265.97111903907,92131.11983487908,108513.24304740704,1.7200760145865637,0.9614446790965224,1.0,4.0,0.21631609,0.7747373,80.504486,6.68540004855817e-08,2.983886037358257e-07,0.1830399841444983,0.2240500668333151,0.1077376577074478,0.2184230907847398,0.3027553311751784,0.3710839203326338,0.1530189008100818,0.2288086916751089,0.2838500685353203,0.334322338979489,83,0.11201335468559637
57,1250002108,0.08639944410527,31608242.0,41668724.0,48485300.0,54809740.0,3232872.2,5690990.0,7430512.0,8863867.0,2.0846574366980493e-08,2.7481759472349465e-08,3.197749362666571e-08,3.61486488516671e-08,2.1321752307269247e-09,3.753376838244153e-09,4.900643164905191e-09,5.845983243160295e-09,19.071045,18.737753,18.557438,18.416376,34841116.0,47359710.0,55915812.0,63673610.0,19.00671069432639,18.673418210042943,18.493103430761327,18.35204188634299,21.587968514455785,20.973970339788423,20.684393094076142,20.49288217831992,19.11243979741477,18.81241504956626,18.64791457463645,18.51479594518088,2316.394868745665,4077.668009977944,5324.0578082742095,6351.0733520122985,22647.69882499083,29856.162110824287,34740.34844880198,39271.87365866907,1.1799716719910258,0.6329368721001448,1.0,4.0,0.9685001,0.9958494,161.60202,1.663217847703656e-08,1.1645447631766276e-07,0.1249725489208028,0.1428213204547909,0.1281958046244194,0.2256696121129999,0.2946483277992335,0.351486255463347,0.1790104331418651,0.2359870886977216,0.2745923491554503,0.310410129004963,86,0.12910894177005736
58,1250002121,0.0875165619625615,14547526.0,18843960.0,21694444.0,24433598.0,3658963.2,7179630.0,9798787.0,12040241.0,9.336337013137804e-09,1.2093709911378204e-08,1.3923098019963284e-08,1.568103702792944e-08,2.348255821269321e-09,4.607755587681321e-09,6.288682838837876e-09,7.727206759653518e-09,19.760757,19.372906,19.165781,19.006369,18206490.0,26023590.0,31493232.0,36473840.0,19.739876261668687,19.35202406974364,19.14489912124205,18.985487690883165,21.48204731078673,20.75018691154052,20.412511101680284,20.188854208903795,19.98346852393676,19.70251130195189,19.54957055182982,19.4204728517108,2553.7658534038,5011.009607236144,6839.046543032083,8403.463468309725,10153.4255903355,13152.111414537816,15141.60035389477,17053.395305360507,1.176177717524517,0.5903188256311925,1.0,4.0,0.5682006,0.9516026,114.51273,2.097190100744204e-08,5.1034181972408726e-08,0.2912517962310286,0.410938136576168,0.111971495097084,0.2197109170835809,0.2998623642183854,0.3684552236009495,0.1829428494277842,0.2369727060842852,0.2728190096035091,0.3072654348844214,88,0.18302081860141667
62,1250002164,0.0867297025697002,16681598.0,23844704.0,28501010.0,32653488.0,3553094.5,6806709.0,9155392.0,11144001.0,1.0913261023016066e-08,1.5599434866684412e-08,1.864563401648244e-08,2.136222541768817e-08,2.324468430921245e-09,4.453014383153943e-09,5.989545247294561e-09,7.290512509182403e-09,19.660463,19.209578,18.986109,18.822083,20234692.0,30651412.0,37656400.0,43797490.0,19.605162506598003,19.154277210730083,18.930807476538188,18.76678145458079,21.493887072103984,20.788060789602763,20.466211205023296,20.25280154277659,19.814809923666484,19.42692435314036,19.233253365057475,19.08558047344065,2526.0687786837,4839.22354072555,6509.018681211052,7922.812587277402,11859.76355047233,16952.363601834895,20262.76249470936,23214.95310020945,0.8460051545970574,0.4705201189027407,1.0,4.0,0.26235965,0.76029074,42.04687,2.005754057055216e-08,6.65205553238711e-08,0.2316699202418486,0.3015240144333295,0.115890005784352,0.22201202471561,0.2986182399234098,0.3634797295766283,0.1640585053137001,0.2345054707216859,0.2802988874323827,0.3211371365322312,96,0.12433517026971284
64,1250002172,0.0781392002802383,104033390.0,152952020.0,185981440.0,214293630.0,59526390.0,119885350.0,165734110.0,205119090.0,8.488169792631187e-08,1.2479480115232918e-07,1.517437815818259e-07,1.748439269620454e-07,4.8568069405721775e-08,9.781544230662129e-08,1.352238217223069e-07,1.6735833764377258e-07,17.13477,16.5792,16.303482,16.112356,163559780.0,272837380.0,351715550.0,419412740.0,17.10501853398903,16.549450792594985,16.273731626792983,16.082605757042007,18.20243541173561,17.442294992729263,17.09068004064186,16.85919467382057,17.596277632042007,17.17782203130348,16.96553651265724,16.811687387748794,52363.15854497199,105458.60031240968,145790.0831797143,180435.5594400761,91514.29685494924,134546.12286573416,163600.7894212243,188505.94221983565,1.824268222381905,1.1798487609869657,1.0,4.0,0.7094453,0.8617047,135.85867,4.489656710784225e-07,5.362642076225124e-07,0.455696361615019,0.837210139554118,0.1081777495038189,0.2178683327099384,0.3011896825286229,0.3727642352576197,0.1582834594449162,0.2327114616401863,0.2829645181949532,0.3260405607199442,99,0.1311645982567573
67,1250003251,0.0919674266925574,13756920.0,17113256.0,19264400.0,21455906.0,3102882.5,5880642.0,7906841.5,9645095.0,7.944907130673987e-09,9.883260491333508e-09,1.1125590632439994e-08,1.2391231544446336e-08,1.791979106017527e-09,3.396192813243565e-09,4.566365200038443e-09,5.570242654376609e-09,19.93103,19.59413,19.412888,19.266226,16859802.0,22993898.0,27171242.0,31101000.0,19.933425740600143,19.596524791122,19.415282563567672,19.26862056672624,21.771143035293136,21.07699449479631,20.75554902970842,20.539790944457565,20.154253796935592,19.91722519815019,19.78866751611284,19.671689824462447,1956.783537105393,3708.5334627538696,4986.322777958686,6082.521072870157,8675.579247495814,10792.198402108776,12148.78911884478,13530.8185524138,1.562154846350627,0.7122987324102974,1.0,4.0,0.7930889,0.95415264,169.07275,1.5324779773676147e-08,4.134498979889383e-08,0.2704224825557407,0.3706562568741947,0.1169334724677832,0.2216145461874997,0.2979726812984261,0.3634793000462909,0.1921612776872533,0.2390437081883802,0.2690917543176231,0.2997032598067432,107,0.1945056846871581
68,1250003754,0.0984265273491589,24495788.0,30917130.0,34979148.0,39245656.0,4772340.0,8919869.0,11907596.0,14484023.0,1.2239602815273134e-08,1.5448100781275486e-08,1.7477735213811075e-08,1.9609544274607683e-08,2.384554654281396e-09,4.4569153446162405e-09,5.949767466374796e-09,7.237109198147753e-09,19.507381,19.172651,18.995743,18.847834,29268128.0,39837000.0,46886744.0,53729680.0,19.4853954185396,19.150666462317066,18.97375749243791,18.825847374334884,21.454554067984176,20.77548669470842,20.46182201994951,20.249159799948288,19.67865394248064,19.42588494910295,19.291859136953903,19.16690395964677,2619.2585654471764,4895.593191437613,6535.385226188873,7949.431657915194,13444.307062124466,16968.600319375186,19198.01582009258,21539.63879199829,1.4614436042836674,0.7080832002507874,1.0,4.0,0.6339907,0.89580613,94.178986,2.0028346663420183e-08,6.477498308496737e-08,0.2361740597078501,0.309198803559284,0.119059000759997,0.2225303149483056,0.2970674391891711,0.3613432451025261,0.1889557395672514,0.2384886337356516,0.2698224059259292,0.3027332207711676,108,0.18008625167882295
